activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version_id,ncfile,file_size,url,data_node,ds_dir,node_order,start,stop,version,member
CMIP,MPI-M,ICON-ESM-LR,historical,r5i1p1f1,SImon,siconc,gn,v20210215,siconc_SImon_ICON-ESM-LR_historical_r5i1p1f1_gn_197001-197912.nc,19134580.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/historical/r5i1p1f1/SImon/siconc/gn/v20210215/siconc_SImon_ICON-ESM-LR_historical_r5i1p1f1_gn_197001-197912.nc,esgf-data1.llnl.gov,CMIP/MPI-M/ICON-ESM-LR/historical/r5i1p1f1/SImon/siconc/gn,0.0,197001,197912,20210215,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_197901-197912.nc,2311527.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_197901-197912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,197901,197912,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195801-195812.nc,2314243.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195801-195812.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195801,195812,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195701-195712.nc,2334596.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195701-195712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195701,195712,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189101-189112.nc,2396769.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189101-189112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,189101,189112,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195101-195112.nc,2329711.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195101-195112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195101,195112,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195401-195412.nc,2323531.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195401-195412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195401,195412,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195301-195312.nc,2339533.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195301-195312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195301,195312,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195201-195212.nc,2350388.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195201-195212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195201,195212,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188101-188112.nc,2360561.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188101-188112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,188101,188112,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188901-188912.nc,2404897.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188901-188912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,188901,188912,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189701-189712.nc,2386859.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189701-189712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,189701,189712,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_190701-190712.nc,2389259.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_190701-190712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,190701,190712,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191001-191012.nc,2352494.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191001-191012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,191001,191012,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_201401-201412.nc,2294382.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_201401-201412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,201401,201412,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194701-194712.nc,2322201.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194701-194712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,194701,194712,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_185801-185812.nc,2402498.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_185801-185812.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,185801,185812,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_186601-186612.nc,2404045.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_186601-186612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,186601,186612,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_186801-186812.nc,2407331.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_186801-186812.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,186801,186812,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195001-195012.nc,2350567.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195001-195012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195001,195012,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187001-187012.nc,2395620.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187001-187012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,187001,187012,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194301-194312.nc,2356786.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194301-194312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,194301,194312,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194501-194512.nc,2343491.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194501-194512.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,194501,194512,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187801-187812.nc,2338328.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187801-187812.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,187801,187812,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187901-187912.nc,2334400.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187901-187912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,187901,187912,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188301-188312.nc,2361841.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188301-188312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,188301,188312,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188201-188212.nc,2367911.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188201-188212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,188201,188212,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189201-189212.nc,2399890.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189201-189212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,189201,189212,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188401-188412.nc,2374690.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188401-188412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,188401,188412,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188501-188512.nc,2386554.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188501-188512.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,188501,188512,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188601-188612.nc,2379380.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_188601-188612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,188601,188612,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187701-187712.nc,2358364.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187701-187712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,187701,187712,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189001-189012.nc,2405371.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_189001-189012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,189001,189012,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191101-191112.nc,2341988.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191101-191112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,191101,191112,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191401-191412.nc,2349421.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191401-191412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,191401,191412,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191201-191212.nc,2342782.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_191201-191212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,191201,191212,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194901-194912.nc,2345038.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194901-194912.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,194901,194912,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195501-195512.nc,2335335.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195501-195512.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195501,195512,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195601-195612.nc,2338427.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_195601-195612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,195601,195612,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194601-194612.nc,2303945.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194601-194612.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,194601,194612,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194401-194412.nc,2361631.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_194401-194412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,194401,194412,20210615,5
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,historical,r5i1p1f1,SImon,siconc,gn,v20210615,siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187101-187112.nc,2388873.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn/v20210615/siconc_SImon_EC-Earth3-Veg_historical_r5i1p1f1_gn_187101-187112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3-Veg/historical/r5i1p1f1/SImon/siconc/gn,0.0,187101,187112,20210615,5
